file_index,均值 (T1),均方根 (T2),峰值 (T3),峰-峰值 (T4),峭度 (T5),波形指标 (T6),峰值指标 (T7),脉冲指标 (T8),裕度指标 (T9),峭度指标 (T10),偏度 (T11),裂隙因子(T12),过零率(T13),BPFO谐波幅值(f1),BPFI谐波幅值(f2),BSF谐波幅值(f3),转频幅值(f4),频谱质心(f5),谱平坦度(f6),谱带宽(f7),高频能量占比(f8),高频峭度(f9),小波包特征1,小波包特征2,小波包特征3,小波包特征4,小波包特征5,小波包特征6,小波包特征7,小波包特征8,包络最大值(e1),包络最小值(e2),包络均值(e3),包络标准差(e4),包络峰度(e5),包络偏度(e6),包络频谱峰值(e7),包络频谱均值(e8),幅值熵(s1),谱熵(s1),label
J_109,0.039874165823836474,10.90595308263692,42.212289461870284,81.39779744414062,47857.395446976196,273.50924733621446,3.87057317613766,1058.6375561651523,3.87057317613766,3.3829420560194094,0.01235830279177604,5.945954063152803,0.3885848318999218,912.8728305121832,939.8238156543756,996.141339603121,0,3521.999880357062,0.09472400063594377,2947.9061803925233,0.07595768800146825,2.3057223843214243,13499.644278698262,21962.292923016736,51491.146702281905,21870.358237868564,1621.3276766045378,32600.574593183024,32600.574593183024,5953.851739019215,45.61886015497575,0.3044893301620598,13.484627140338201,7.486159821082432,1.2110687815687742,0.8849328408868377,17260.3227396329,187.1449346076829,6.9976388892867085,7.504805597847097,NO
J_110,0.014218668325667705,39.87406522979884,267.36184789203594,512.0553166804688,38037323.26250081,2804.3459708401606,6.705156505894214,18803.57863115713,6.705156505894214,15.04692954603147,0.127399153370945,16.522425520551927,0.4503518373729476,18750.13616018686,9419.317526690593,9025.772421675878,0,3549.397607428528,0.2956909487081408,3747.431676403723,0.021174734144268726,12.588888118710267,68740.76263195685,85359.5720451752,670821.3037433075,149882.54762823333,76941.96628091765,531684.8990689698,531684.8990689698,253999.73759370245,342.6188305127707,0.2044216438649065,35.71699916720111,43.63681650392245,12.416475817455343,3.1699994426196065,45717.75893401743,821.8153446684657,5.697293024464972,8.112090596510505,NO
J_111,-0.0934372128767249,11.333587390301686,40.138893946723464,73.22595780117187,49555.82482069732,121.29629128872345,3.541587721913266,429.581455941758,3.541587721913266,3.0034825857339325,0.018075605115790976,5.272637385057304,0.3932759968725567,115.25717127876736,704.1163678907333,356.8751769418364,0,3376.6828527394755,0.0955052931403765,2964.0133250711424,0.05779379786647982,2.913148743147123,12826.007041113571,19742.406147561753,52231.51541922051,20434.978018341506,2162.70577756536,46051.9796791467,46051.9796791467,8538.681206468831,42.15216033812598,0.4257434370155788,14.144433007329388,7.538305041642212,0.11375230407650117,0.5856585595175927,18104.874249381617,188.50492128040312,7.189456272375615,7.334444559868947,NO
J_112,0.09932465756974747,32.46549828806079,268.68237366547345,524.0950912640625,30003335.256029338,326.8624235151575,8.2759356188376,2705.092373228673,8.2759356188376,27.007304633594757,-0.17686149514476254,23.28026901680368,0.41594996090695857,12120.268097161472,5695.538239451532,9482.81478727315,0,2792.40780867203,0.09294051320519156,2970.3994372504353,0.00902487510421325,2.8701150524845214,27446.396357720987,38102.55585057991,628073.1218829609,90299.06914199698,33504.382157712105,305733.2804586744,305733.2804586744,154706.57352809203,277.5735060339563,0.2926758988686729,26.262817638000058,37.65943676753609,18.83924200654539,4.030437616011062,33616.406576640074,633.1600872579762,5.172367125189828,6.997088088555439,NO
J_113,0.0011405611372521552,27.920769437757983,290.04469756421406,486.33604458632817,16822285.40046807,24479.85340358415,10.388134116819112,254300.000316503,10.388134116819112,27.680597944930142,0.6167288232898442,23.7730730522892,0.4081313526192338,10338.643788624015,2962.002860535721,7477.100386829132,0,3844.7174125288348,0.33097520385949525,4283.080632840997,0.06532279232025952,24.64575434725104,54315.790604068025,74352.84526494861,425269.8556033715,46743.70232850207,56705.704260923725,217983.81996131723,217983.81996131723,48132.887175430405,306.48588637220234,0.12256344038137569,25.32532021497531,30.292095235025975,28.190754100575216,4.53991953067159,32416.409875168396,608.3238552545681,5.326147229862144,8.073977224351417,NO
J_114,-0.039017655351090266,11.042208683794438,40.23772310492659,77.40383780390624,44744.00532757718,283.00543906172686,3.6439922715805513,1031.2696327561935,3.6439922715805513,3.009615785081102,-0.07256815985869407,5.430893229714695,0.3831118060985145,428.5958673301401,678.0622850585738,464.59897649753265,0,3519.2172232671,0.07997604580359712,2918.7621729891002,0.07587803210423132,2.9587593781549897,11243.850413025088,25644.306287619103,49909.888839561754,23117.795133269014,1918.6040057512355,33974.87155126701,33974.87155126701,7191.81857254265,44.00239620595556,0.5306396685032764,13.868606288838516,7.177779253624095,0.4803758979463182,0.7008545412369986,17751.8160497133,184.23281768238525,7.111555930223467,7.325105452217622,NO
J_115,0.0034769113499594994,46.713571251390334,349.1399623662547,669.0090569449219,89526505.18519552,13435.364480010247,7.474058459100646,100416.69954292093,7.474058459100646,18.800930759111903,-0.3393502655615209,21.147329381117753,0.44566067240031276,21346.37300304391,10315.643500134469,15901.628090792068,0,3056.112156149253,0.13673265970198523,3214.6797376269355,0.012244944681038853,8.839562640694368,41062.76121790125,80122.38602329955,867139.8779995163,135481.20697759857,97912.602138469,1313627.4165403359,1313627.4165403359,131049.62831846943,349.3317307670967,0.08595407749130349,38.45811534982799,53.71300113907993,11.806863671617165,3.258791566706208,49226.38764777983,890.3854369051099,5.372230086956563,6.927776506147191,NO
J_116,-0.020509748922257154,23.826788789827045,267.66001756508285,459.7337584957031,9214003.073462617,1161.7299109873668,11.23357494482687,13050.380020723635,11.23357494482687,28.5881658198905,-0.6321627445831018,27.077020714810917,0.41360437842064113,6640.308745187596,3970.1378544381646,5535.522221592282,0,3776.581792802671,0.11888258598997667,3146.0287797321675,0.01885578493593959,3.343221487939693,28365.915818413465,29523.874322639444,96177.39406421993,23460.643921487514,59564.3070039989,403333.69393425825,403333.69393425825,35089.99461543082,274.12313999061905,0.5173170751068109,20.6112425159884,26.657226327811806,26.746615956628506,4.599501139811197,26382.390420465148,500.62283750133554,5.121286541242604,7.390268566799397,NO
J_117,0.05479940574967894,37.049553944547846,301.6398652697703,573.1386054269531,61103308.99062862,676.0940823663021,8.141524881007621,5504.436793487265,8.141524881007621,32.42894311630981,-0.12019656314043585,28.417180280731547,0.42064112587959346,11045.828602911713,5457.65827791456,10668.81965249947,0,2602.9789557346608,0.13897903004546563,3140.9681087246654,0.004099317267945515,2.411746964760488,34165.78344060828,33041.22223080772,920656.5963512079,214447.11963815213,26645.428097114956,300386.1361279524,300386.1361279524,118477.06709769803,405.91040420380324,0.20592389881164183,24.82407339930842,46.1421725318283,27.092539664132776,4.985523454669643,31774.813951114782,693.3134842080289,4.80496840428595,7.311584874243906,NO
J_118,-0.022452710021195234,28.0409500438365,217.70175375952653,419.5757566628906,10222586.158639252,1248.889333063403,7.763708198873174,9696.012354589591,7.763708198873174,16.534455011699833,-0.14219291702228729,16.57158888159058,0.40187646598905397,10536.605419683234,3227.1625213614193,7574.705364758666,0,3379.957045903521,0.2470643324530503,3887.0309655843203,0.04848546684509731,13.421888555072975,63485.274781392865,81766.4907108928,286260.60079861735,65314.29838668858,27706.095234204076,308264.0090389486,308264.0090389486,110735.57712582433,250.20828729457332,0.11138213494264101,27.08082921159547,28.96923641178449,17.843682786330437,3.614284437349885,34663.4613908422,578.929473077206,5.676885741692158,7.651162059770408,NO
J_119,-0.02950929152662727,9.986215273427883,33.25724626304216,63.58485800625,29616.617071036104,338.4091842536094,3.3303153749885297,1127.0093093571218,3.3303153749885297,2.97804841847103,0.018894963715879627,4.951739436660935,0.382329945269742,627.5915805575587,510.4610912248239,369.0811997093871,0,3461.160466709134,0.10024446111817847,2980.8106334925687,0.0653650116772888,3.1885184333963754,10896.073393380098,16545.026437464723,48067.80644563824,15542.857451618509,1597.8531259110268,26104.307892951183,26104.307892951183,6410.411099806574,38.34419350255345,0.0900238991578537,12.521652708642051,6.531135238849191,0.37298675905769674,0.6579584453512544,16027.715467061826,165.18864455030376,7.224280184332405,7.356461614186779,NO
J_120,-0.023705378362869713,39.64416534088511,307.31877276929214,552.3799963417969,41993218.71745233,1672.3700729021348,7.751929448552513,12964.09481700797,7.751929448552513,17.000513872560727,0.16192416207533192,20.845252649659745,0.44175136825645034,16839.851974175617,8318.350678162133,12589.676729265075,0,2690.3938474407446,0.16408174590916885,3322.207697322501,0.00822232589010082,8.197338870828652,41443.24997262712,49060.92817508822,955865.4105023063,97819.21737847166,43502.75434226289,572483.394823757,572483.394823757,129836.65721381681,309.4310501905534,0.09590578216611949,33.37753830755695,45.04709943167713,10.777488953484838,3.163981419606857,42723.2490336729,740.3134981068393,5.45654637415965,7.418664707149592,NO
J_121,0.27882262148437703,34.64691357394754,333.88320939507344,610.5303721125,43650876.83780311,124.2614870683614,9.636737445096239,1197.4753254150203,9.636737445096239,30.29247520718405,1.7175208910975381,25.83172605298605,0.41985926505082094,12222.697002629178,4608.699474091244,9484.104471912631,0,3580.3819198033475,0.3085138003953673,3881.3026648011505,0.037909979250549994,16.56620475124969,69716.14529156181,110007.35982511415,180324.15237917186,108046.42143181589,80669.0057137584,697666.4068469048,697666.4068469048,182590.90115189497,399.5247196724837,0.4860835487392611,28.33467357360099,39.96489013897144,29.276949049866865,4.785273259170718,36268.38217420927,764.4512287750604,5.116573345617433,7.832810536287743,NO
J_122,-0.011313621279129781,11.299579299698026,57.38712120015153,102.36626078437499,67924.10013229097,998.7588430719651,5.078695381312574,5072.3919233546785,5.078695381312574,4.166532714512363,0.024662701509330955,7.763040047668582,0.3635652853792025,1329.282468553667,440.6882730185575,1016.2377969472685,0,3256.3073579931306,0.08525910450202678,2886.942432579729,0.06749319659396141,2.5960990120840415,14275.623916396868,19581.74002963248,55370.10021638448,23086.564892810078,1690.9705060400493,39186.91437802058,39186.91437802058,6942.9312655637395,58.809096782655764,0.42956085625099416,13.779455753244331,8.092431494912574,3.2561631752786697,1.3081268005495612,17637.703364152745,195.334154594653,6.7327732717754625,7.380762169320516,NO
J_123,-0.026272045197586597,39.80311560595355,352.43435358062027,625.72174546875,55002348.02086282,1515.0368121934391,8.85444137262222,13414.804630931269,8.85444137262222,21.913561033185662,0.5601348848331261,22.4745112247185,0.4370602032838155,18826.08029536509,7562.837655648098,10113.007067172219,0,3321.3292715700586,0.27221775167429146,3648.285588891773,0.020651602965764917,7.004361754826986,72164.61865561831,99287.6283347897,686137.2939443155,127621.61825913328,40882.14207431918,490780.15554381633,490780.15554381633,286889.48364618054,353.5193287829396,0.9465092662715846,35.08860174278969,44.01532847337025,14.744532886285448,3.419705845534152,44913.4102307708,800.740976663659,5.400843382924433,8.061537042605533,NO
J_124,-0.14520654123640514,10.434047007389715,40.70397243852034,75.56771820937499,35803.91890313551,71.8565907468483,3.9010723652761508,280.31776042548785,3.9010723652761508,3.0207821676225324,-0.08336795651079365,5.712590821362503,0.3831118060985145,672.2810374552429,450.23299318337257,848.6333544159646,0,3460.490149170282,0.09949335630083854,3006.213343967053,0.06568919821920305,2.7960755082680286,12942.884316524174,18781.873106576346,38766.532497931665,18398.598467777683,1693.233549755397,38393.86178997346,38393.86178997346,7876.5721386554505,41.24019273418825,0.528412219544214,13.066173000172125,6.855113892454927,-0.002342487782921676,0.5954117254235303,16724.701440220324,171.58396786458397,7.063834424857798,7.375064078257976,NO
J_125,0.029116966792159433,34.153336970051434,295.64801461859844,538.4225155394531,30105459.66475631,1172.9702895855273,8.656489843960134,10153.805399064096,8.656489843960134,22.126498384233976,-0.06413077862633787,25.938166615616126,0.4175136825645035,12925.078081627375,5399.673840953572,10453.17021893787,0,2740.9745262590336,0.1086259306640823,2938.5062115250275,0.00910600474410292,3.520170604842415,30545.947206701578,48021.64668328174,277965.98915860825,113303.20469538179,49920.32029681354,676019.1702601269,676019.1702601269,181244.08472367554,322.3984186518864,0.3034590550007873,26.31896086077462,40.49930213718382,16.66468270218512,3.8891413937541155,33688.269901791515,665.9317281016077,5.088705493995012,7.2434554981606185,NO
J_126,-0.05334306449293582,33.145163192963395,308.8218170731984,554.8732947925781,28895325.44842332,621.358437278248,9.317251367124367,5789.352749205015,9.317251367124367,23.94125672800797,0.5166275620429117,24.302664747039653,0.3995308835027365,13735.085153950022,5199.148266726931,9050.059663254167,0,3199.7836327996065,0.18043676318257834,3729.694173549501,0.037013406252300596,20.26915020972369,56996.88192942829,72541.2572358852,673395.8728502679,74005.94179904461,39388.79837396325,274880.58345746284,274880.58345746284,114515.63605005856,327.3856055090927,0.5684887341850432,28.22024668316944,37.421866956807875,17.850094955734527,3.7018074885018875,36121.91575445688,671.4610471100082,5.232441519544164,7.42159027365948,NO
J_127,-0.09283365847639534,10.46133028577095,41.20128820093279,80.35427368007812,41773.2709564137,112.6889800258269,3.9384368025329435,443.81842617361644,3.9384368025329435,3.4877940098172995,-0.045226234375704444,5.859986977729502,0.37607505863956214,366.62153983950856,270.14733527510094,984.4252720649397,0,3275.777181459403,0.07892916349762669,2821.2037008745706,0.04965013693906528,3.05676264952128,10520.807064780052,18777.81955949331,45802.77443031545,20726.15238412634,1733.714169806962,31095.569741151015,31095.569741151015,8533.050190424441,48.50540408308046,0.17918326102641313,12.96275274905822,7.130024088537202,1.9224230368485893,1.0697790141304724,16592.323518794525,170.4518029284369,6.955761339461285,7.232121905723139,NO
J_128,0.04669769275407328,36.35895115316455,315.59286020961406,619.8836757914062,32098345.02917262,778.6027319303281,8.679922005454936,6758.210986389386,8.679922005454936,18.366958913409505,0.31007159931382866,20.89809113061348,0.43862392494136043,14991.038806577451,6921.846449027725,10936.980031629517,0,3376.897430762579,0.16732490282298926,3463.2901141145408,0.02017880430305784,7.604435602509358,55484.31441858474,51321.51034043713,718283.708825434,117348.40656445152,52676.890822716334,488915.4054900933,488915.4054900933,61572.02684692494,337.8036615172498,0.6014093448586846,32.68941336329838,39.690634473389096,14.835182761687765,3.374220234300122,41842.44910502192,730.5225933264956,5.3676529240935675,7.00886984297107,NO
J_129,0.3024954028033469,30.81531908805812,303.0270640056203,546.0219871640625,30945125.09972318,101.87037159070891,9.833650047227728,1001.757584404081,9.833650047227728,34.31828417664171,1.7213564835719068,29.57485142750903,0.41594996090695857,8700.039594693066,4799.105690885795,8326.724853320135,0,3983.7735321370174,0.1787748649035128,3526.891285387845,0.013654250678312331,5.090775291265545,61113.11631585625,32278.520889023166,597131.3171750869,84067.29593464074,59872.91441485573,138471.6602212255,138471.6602212255,95688.30380084887,333.95074986566755,0.24641670965225562,23.13568942542394,36.92345025921828,27.653115925465414,4.866964290381125,29613.682464542653,667.1540125898889,4.878872020780604,7.428368562021494,NO
J_130,0.046771288935714105,35.071718019833796,364.9691150544484,720.6498854953124,80506052.74502718,749.8557088738551,10.406365460855117,7803.2725494499155,10.406365460855117,53.21087133721596,0.609462961023145,37.69745961941778,0.40578577013291633,11425.92924281034,5819.2993908463695,9837.195074736293,0,2237.1523729462956,0.13686239484120324,3147.8697002618164,0.006192692963321845,2.735925492242308,28945.012134578603,40073.55565895767,718984.9488354119,95287.22676992364,23282.053183341373,534224.7260680067,534224.7260680067,60133.65584060505,403.38859103191186,0.17490659265224676,23.01809179383586,43.93420017434956,32.40062768958432,5.373016505348687,29463.157496109903,645.4692039541699,4.376857749199318,7.419440213559324,NO
J_131,0.029946238053145603,31.815837549803437,288.9211834334422,541.6130852425781,25960591.246461056,1062.4318651758479,9.081049115277093,9647.995949297325,9.081049115277093,25.33618008217262,-0.04932973308554609,21.602737015388218,0.4104769351055512,12656.429499185486,3621.0527950721716,8588.737617911249,0,3616.75714151352,0.27258406256985174,4054.499429066135,0.037190585939901606,14.367304562254022,64363.15166367949,91289.26321966496,286009.36806525465,78813.25383470352,62416.47574023466,402937.76587116235,402937.76587116235,106863.59608968993,362.15974640436525,0.42322922939906577,28.496161342776553,34.81831352107188,26.005905092323346,4.350034595153358,36475.08651875399,696.5915919205825,5.345615693707096,7.901825953104055,NO
J_132,-0.03397084100233534,10.47041363012383,37.16574839164534,74.11962572109374,39270.029639938075,308.217674958475,3.5495969600205557,1094.0485220572066,3.5495969600205557,3.267426856328279,0.02263644257934752,5.362440134583677,0.3924941360437842,763.7982548916353,717.2480506079239,398.0564103035682,0,3309.2885644138814,0.08678505966359021,2914.9707373466385,0.04013149284777646,2.531292339832378,8714.31934389611,17419.750694391587,43451.033618646696,20838.70038665168,1303.1191232816882,38154.18386715333,38154.18386715333,7778.2588952425585,42.727894195587574,0.6271473167930294,12.96857202353296,7.14657636106482,0.6017330647200616,0.7928373109745235,16599.77219012219,174.7526035258083,7.079047077731056,7.139159098659015,NO
J_133,0.14012136474107284,35.70404620248333,265.05863786469223,527.5898585179688,29181978.22773114,254.8080106731764,7.42377030215294,1891.6361423861965,7.42377030215294,17.957463228106633,-0.13678947610131306,19.32712650264786,0.4440969507427678,15752.55232508512,7180.54473494366,9471.93697676304,0,2623.0012376037043,0.155462545205275,3279.3780104920697,0.008108377941339522,2.8852247398235358,29863.761990078463,31607.502634158976,434109.85675473476,74855.7441803156,48489.1813042363,820320.0789522724,820320.0789522724,126181.47516711715,282.5739506523828,0.554946790334347,30.77565702124084,40.02954253558088,11.499009349650006,3.1888447245302083,39392.840987188276,659.7778514557358,5.427348776243749,7.24644423690758,NO
J_134,-0.31471520704248807,36.659309263396466,367.3901332146922,680.6835141011718,52353545.20563544,116.48407335603355,10.02174183302257,1167.3733108330312,10.02174183302257,28.987381426080518,-0.5264343155977066,28.24175027036805,0.42767787333854573,14215.061847207997,5529.502990148461,10147.374952739445,0,3422.431904741785,0.3123852181389892,3649.231633827667,0.04120389044179688,28.80560832365852,89787.98038061595,109904.14846451653,430132.3471142215,251353.4265572707,52548.74550095834,499835.64666923316,499835.64666923316,162723.0155460161,381.83171927957636,0.7613842209848797,29.173463726098895,42.85486271841853,21.824777850574883,4.2192406453185685,37342.03356940659,752.6191796679193,4.983941410041228,7.7690824506438085,NO
J_135,0.013056461957259412,10.22333038455143,31.657335365776536,62.14517651015625,33454.298586071236,783.0092423213658,3.096577551050706,2424.6488420375636,3.096577551050706,3.062544054831593,0.0014404126676675815,4.644014148871746,0.37294761532447224,807.871777369702,693.6507526805609,853.4961099184598,0,3395.460846931901,0.11840400634694513,2984.850869406988,0.07111519304565271,3.0728474280583464,10123.11638706485,21842.07900781926,39134.72500706879,17833.453671385552,1342.2052890029966,33841.32355132485,33841.32355132485,6937.946184304745,35.84121400901033,0.11917972593620828,12.723845005537978,6.865603273355828,0.12198847772987031,0.6880159229259394,16286.521607088613,171.2133644743587,7.284411688570623,7.630280317266141,NO
J_136,0.09362412951829467,39.995359046020354,326.7533515009328,643.5010409378906,47451904.55835637,427.1907173054681,8.169781677042993,3490.0548948450664,8.169781677042993,18.544505139891882,-0.006470763810095142,20.250386471164383,0.43784206411258797,18447.09177487258,9215.76648452998,8966.846876378302,0,3424.798323956469,0.26938553344404126,3642.3805467169855,0.012538954412772354,5.518881525388711,79147.7598516041,80267.66785728924,864921.9509753675,139391.1642060174,92649.47876051521,447388.89106609096,447388.89106609096,167480.28173999023,353.438886184376,0.5841466695214134,35.91514071088278,43.69340653146391,16.190148790205605,3.50982170872785,45971.38010992996,818.6517559692005,5.3979588421470375,7.878352900422007,NO
J_137,-0.06719612195112679,9.913451247397958,35.377711635785964,65.75138941054688,27302.277977263468,147.53010976746884,3.568657448643,526.4844251207971,3.568657448643,2.8268279942417265,0.025325080750987206,5.155106443137648,0.3776387802971071,248.22605179327945,745.2427503044186,468.67584745765583,0,3532.600956960472,0.09544580029859677,3004.435979009498,0.05605946662212069,2.5151937152683415,12109.347476248506,17385.535049506565,34799.76215597347,18933.2902386836,1250.0232533913218,32623.862358415507,32623.862358415507,5866.563856179695,35.503215623589945,0.4559261432944422,12.562462620434765,6.223543205848457,-0.0519565194437166,0.48257595727443664,16079.9521541565,160.01411060710683,7.182554479606717,7.39512047524466,NO
J_138,0.10225448651505993,39.79366342733863,330.31162174585467,648.120778396875,72677584.80236046,389.16300676428375,8.300608521479512,3230.289770192203,8.300608521479512,28.983097446296405,-0.051962057733285834,25.784022730482555,0.43862392494136043,14549.956883939927,7828.623671738098,12363.085724574054,0,2374.482785965812,0.08744330790624796,2799.0151320517507,0.004989923946986266,3.5671108284464013,36387.92658695247,48831.5471479485,1117329.8042091052,141939.68719543942,55243.95305169182,307509.49654766347,307509.49654766347,162310.0596088745,361.42687512415665,0.29871048848030707,29.251628240101077,48.076942767239764,22.1370240567174,4.502015863476796,37442.08414732938,743.0020853483309,4.965941604065479,7.0185512767480915,NO
J_139,0.020791179707809037,26.459360560986195,313.9982220317922,516.6049625378906,19749986.376956172,1272.624301883564,11.867188600724402,15102.47260831748,11.867188600724402,40.294838787561986,1.533332128385021,27.98002517676411,0.39483971853010164,7732.505798715218,3381.2564304728003,6727.5443961773835,0,3383.571448261206,0.2692751464045655,4020.0876425036013,0.078514217210505,24.96119163016518,51104.65899018275,71323.9080398776,250685.44380961862,62029.15515692702,47837.16395488352,266358.40132390696,266358.40132390696,50234.60586556918,318.93359381414655,0.2516981771318889,23.53916244316891,29.087660079892913,37.398037047619084,5.276087143213981,30130.127927256202,559.1328178755855,5.119139579192512,7.77964872171138,NO
J_140,-0.10757238903120496,10.663271301188878,36.04016321147966,67.24167704296875,36725.55715249607,99.12647099522574,3.379841156949785,335.03172641285306,3.379841156949785,2.8405769418493585,-0.008550610329922664,4.910259372630506,0.3885848318999218,320.4005688446791,1254.58308418332,291.50415108453274,0,3338.776848615416,0.0858696148147115,2867.9927684441714,0.05607897917657925,2.828646826087045,9065.932061147963,19808.849961872387,45722.76753341485,21100.9616289398,1613.9234978899874,35909.77507686074,35909.77507686074,9433.732258474753,39.39472737585934,0.6403320790683614,13.454881286473455,6.809207538875231,0.01651190524013435,0.5389452137421118,17222.24804668602,168.20796937188723,7.238975141062706,7.298315172248123,NO
J_141,0.041001545427719034,42.18097187914375,369.1928892068797,642.2014024617188,60284486.11814898,1028.7654145501394,8.752593237175411,9004.365210031508,8.752593237175411,19.04316960240469,-0.5582577532390728,23.730205380219783,0.4245504300234558,18844.735598867246,7952.229329670971,14895.192018744829,0,3329.053139054924,0.17065662489906927,3201.510561346322,0.015676032020421397,10.195336463887857,54602.812354496324,79262.99028626985,666903.9328333092,188968.96503464895,87146.89625954826,833588.3952699617,833588.3952699617,228182.5551271005,374.1770493180383,0.30699951500111256,35.790201838823535,47.71793760545075,13.025700876512126,3.3179812431850175,45811.45835369411,847.1855251518613,5.341707325826653,7.310515282438176,NO
J_142,-0.011394993247818641,25.145767612663814,322.0181030825734,601.8284997785156,19193807.32409539,2206.738263533197,12.806055796061676,28259.613330110376,12.806055796061676,48.00666537984973,0.13867867161153793,34.75380760760711,0.4073494917904613,6918.846026476073,3318.265792331619,6370.824231102982,0,2866.540197327451,0.21659137696137068,3643.9928437540593,0.015946556597655207,4.904816375845399,30191.36819695287,27122.572289732743,252697.26356671096,48229.31675522403,35866.14871849714,283506.92470886477,283506.92470886477,56611.709899923044,341.87906089027683,0.6211281661279971,20.214552245804192,29.257323796923995,38.950598719986004,5.47810328820647,25874.626874629364,494.1618832217461,4.621256841656783,7.722688064239673,NO
J_143,-0.003420978388809737,33.24341060088794,343.1148882959422,633.9628356140624,48770640.007679634,9717.51552410547,10.321290207412638,100297.2978193301,10.321290207412638,39.933388177207334,-0.28328144934617355,36.266126080723076,0.39874902267396406,10344.333162330018,5913.901163940606,9665.848231105787,0,2540.9192093103165,0.10486063083528752,2966.7680150174883,0.005580778622681081,2.79133513687931,20084.36020650488,30070.26125068932,317932.8323772563,124272.17784745878,13696.66439701687,735446.8996986,735446.8996986,88198.897470184,439.5797800725455,0.31301630908637657,21.98215975706865,41.557510844659134,37.205018695910596,5.689122930333421,28137.164489047875,640.6055834018978,4.529555482483245,7.317901047563831,NO
J_144,-0.06234753541304089,32.896872809935985,349.3970041185109,579.6984784171875,30380316.974582024,527.6371005204983,10.620979268673253,5604.022706011077,10.620979268673253,25.940230927031198,0.657008725913424,24.09859150748204,0.43158717748240816,11936.063850659377,4882.748125913805,10687.124814293602,0,3653.810225809075,0.33428885608107245,3862.5264250756222,0.04936624287540727,15.468468808240385,44192.50794443776,88476.442436685,318602.61725191405,155017.68960470744,64090.75907177499,352299.1794119625,352299.1794119625,162352.21284320098,358.58985651168916,0.9511759870663011,30.384268460767277,35.23061584508817,23.7223650825502,4.088163004646033,38891.863629782114,705.0573126810608,5.357333742280695,8.16407246245005,NO
J_145,-0.09100382960310431,10.693375686671207,37.03551819594222,68.16716655,40011.00752657291,117.50467791639436,3.4634075600752774,406.9665898398507,3.4634075600752774,3.0599912706123873,-0.1583953854246339,5.120717948891253,0.3713838936669273,540.6153506208648,508.07752963574706,635.6304957687814,0,3445.359189644001,0.09857990261129804,3009.860667445871,0.08210780017486766,2.4964165796366764,12445.207372752282,20304.100535450627,47289.979468002864,18751.206971374988,1839.1902292632215,35932.95284562078,35932.95284562078,6889.809849702837,41.862967176992406,0.442898245485425,13.377234714791234,7.052504994265593,0.24154971774978096,0.6553884327213734,17122.86043493278,178.97573977962514,7.226425635936257,7.473986057915512,NO
J_146,0.09311235130876105,37.84860940488156,294.89999704672346,571.5838335210938,39022307.88896607,406.4832309880712,7.791567555152726,3167.141554280307,7.791567555152726,19.015740421197986,-0.03624321506845394,21.582033824706944,0.4323690383111806,16414.7004221422,7060.113720178281,10353.107333334348,0,2665.3148650102507,0.11489919367636207,3040.501794482362,0.007288709574889901,3.7300936123840884,32272.43300329362,33695.767829317105,921368.4565353838,131905.4752611583,59721.78678551746,498605.81814099825,498605.81814099825,70638.50698126019,333.8906196905269,0.5023829773078407,30.62937070569104,43.89560774707896,15.322193976860571,3.628150484849034,39205.59450328453,725.2341825932554,5.284571260087916,7.05822886156289,NO
J_147,-0.09966014239607295,35.04923417362789,363.68699947866713,648.8895430828125,55171283.22161089,351.6875787146074,10.376460657514631,3649.272324268704,10.376460657514631,36.55939102490799,0.9365263125772887,27.130381625310463,0.41282251759186867,10416.212701468656,5066.867179396378,8644.841781717412,0,3105.5122486482833,0.14632481215138907,3055.038408250099,0.031972705969913404,18.648102408792777,72822.26079898122,93162.42360430612,808421.0044564541,126660.12171412636,29006.223404798846,279372.3641206826,279372.3641206826,116593.77552449134,416.60872364797495,0.743638947928815,28.893430020519663,40.27152453830991,36.04745152735849,5.344679511791838,36983.590426265175,709.5329143504625,5.087942437780333,7.348719295684944,NO
J_148,-0.053227632386612614,10.122885787020548,34.60572273617659,68.62696745625,31986.589961647907,190.18102690523907,3.418562993227451,650.1458205922445,3.418562993227451,3.046145162594512,-0.08847139138935796,5.110096627076322,0.37294761532447224,354.76342600694494,861.2899997523738,140.9646816948226,0,3490.301865299325,0.09864218646784649,2894.8925166661284,0.07312015217101743,2.7861015269067075,11122.480003334675,20627.491491360255,39405.77429872574,17033.21972315744,1477.0125273687554,32016.091912695258,32016.091912695258,7135.611626015194,40.864161315872096,0.1983494220453345,12.681868248118178,6.641759354364453,0.5251174806091359,0.6987930959125873,16232.791357591268,166.04437736777192,7.147836974219325,7.467434700185462,NO
J_149,0.04386445879716473,45.771721697287845,324.9698006075734,635.3915828203125,61039080.601482294,1043.4808259904119,7.099794120849711,7408.499033586127,7.099794120849711,13.906536781328859,0.012821964397593408,18.28940563022326,0.42376856919468336,21428.11021042701,10710.29811217974,11011.242075304255,0,3326.854428244323,0.24507609177350284,3570.070229568247,0.020364720383399145,7.2032183653872535,51884.71705057871,107079.29481487218,550857.7553599987,130709.44714769436,144177.58538514737,1356100.847183031,1356100.847183031,143466.88756704662,356.9133164939336,0.8125890782126735,40.02023533590981,50.877085877972284,10.83365276701739,3.0152159216650256,51225.901229964555,916.339713513105,5.546611422169711,7.753503568608771,NO
